station,valid,lon,lat,drct,sped,gust_mph,peak_wind_gust_mph,peak_wind_drct,peak_wind_time
SPW,2020-09-02 04:25,-95.2101,43.1682,0.00,0.00,M,M,M,M
SPW,2020-09-02 04:30,-95.2101,43.1682,270.00,2.30,M,M,M,M
SPW,2020-09-02 04:40,-95.2101,43.1682,250.00,2.30,M,M,M,M
SPW,2020-09-02 04:45,-95.2101,43.1682,260.00,2.30,M,M,M,M
SPW,2020-09-02 04:50,-95.2101,43.1682,250.00,2.30,M,M,M,M
SPW,2020-09-02 04:53,-95.2101,43.1682,240.00,4.60,M,M,M,M
SPW,2020-09-02 04:55,-95.2101,43.1682,240.00,4.60,M,M,M,M
SPW,2020-09-02 05:00,-95.2101,43.1682,250.00,2.30,M,M,M,M
SPW,2020-09-02 05:05,-95.2101,43.1682,250.00,4.60,M,M,M,M
SPW,2020-09-02 05:10,-95.2101,43.1682,240.00,4.60,M,M,M,M
SPW,2020-09-02 05:20,-95.2101,43.1682,210.00,2.30,M,M,M,M
SPW,2020-09-02 05:25,-95.2101,43.1682,210.00,2.30,M,M,M,M
SPW,2020-09-02 05:30,-95.2101,43.1682,210.00,2.30,M,M,M,M
SPW,2020-09-02 05:35,-95.2101,43.1682,210.00,2.30,M,M,M,M
SPW,2020-09-02 05:45,-95.2101,43.1682,230.00,2.30,M,M,M,M
SPW,2020-09-02 05:50,-95.2101,43.1682,220.00,2.30,M,M,M,M
SPW,2020-09-02 05:53,-95.2101,43.1682,230.00,3.45,M,M,M,M
SPW,2020-09-02 06:00,-95.2101,43.1682,0.00,0.00,M,M,M,M
SPW,2020-09-02 06:05,-95.2101,43.1682,250.00,2.30,M,M,M,M
SPW,2020-09-02 06:10,-95.2101,43.1682,250.00,4.60,M,M,M,M
SPW,2020-09-02 06:20,-95.2101,43.1682,250.00,4.60,M,M,M,M
SPW,2020-09-02 06:25,-95.2101,43.1682,260.00,2.30,M,M,M,M
SPW,2020-09-02 06:30,-95.2101,43.1682,270.00,4.60,M,M,M,M
SPW,2020-09-02 06:35,-95.2101,43.1682,250.00,4.60,M,M,M,M
SPW,2020-09-02 06:40,-95.2101,43.1682,260.00,4.60,M,M,M,M
SPW,2020-09-02 06:45,-95.2101,43.1682,270.00,4.60,M,M,M,M
SPW,2020-09-02 06:50,-95.2101,43.1682,270.00,2.30,M,M,M,M
SPW,2020-09-02 06:53,-95.2101,43.1682,270.00,3.45,M,M,M,M
SPW,2020-09-02 06:55,-95.2101,43.1682,280.00,2.30,M,M,M,M
SPW,2020-09-02 07:00,-95.2101,43.1682,280.00,2.30,M,M,M,M
SPW,2020-09-02 07:05,-95.2101,43.1682,0.00,0.00,M,M,M,M
SPW,2020-09-02 07:10,-95.2101,43.1682,250.00,2.30,M,M,M,M
SPW,2020-09-02 07:15,-95.2101,43.1682,0.00,0.00,M,M,M,M
SPW,2020-09-02 07:20,-95.2101,43.1682,0.00,0.00,M,M,M,M
SPW,2020-09-02 07:25,-95.2101,43.1682,210.00,4.60,M,M,M,M
SPW,2020-09-02 07:30,-95.2101,43.1682,210.00,2.30,M,M,M,M
SPW,2020-09-02 07:35,-95.2101,43.1682,230.00,5.75,M,M,M,M
SPW,2020-09-02 07:40,-95.2101,43.1682,240.00,5.75,M,M,M,M
SPW,2020-09-02 07:50,-95.2101,43.1682,250.00,4.60,M,M,M,M
SPW,2020-09-02 07:53,-95.2101,43.1682,250.00,4.60,M,M,M,M
SPW,2020-09-02 07:55,-95.2101,43.1682,250.00,4.60,M,M,M,M
SPW,2020-09-02 08:00,-95.2101,43.1682,250.00,4.60,M,M,M,M
SPW,2020-09-02 08:10,-95.2101,43.1682,250.00,5.75,M,M,M,M
SPW,2020-09-02 08:15,-95.2101,43.1682,260.00,4.60,M,M,M,M
SPW,2020-09-02 08:20,-95.2101,43.1682,260.00,4.60,M,M,M,M
SPW,2020-09-02 08:25,-95.2101,43.1682,280.00,4.60,M,M,M,M
SPW,2020-09-02 08:30,-95.2101,43.1682,280.00,4.60,M,M,M,M
SPW,2020-09-02 08:40,-95.2101,43.1682,0.00,0.00,M,M,M,M
SPW,2020-09-02 08:50,-95.2101,43.1682,290.00,2.30,M,M,M,M
SPW,2020-09-02 08:53,-95.2101,43.1682,0.00,0.00,M,M,M,M
SPW,2020-09-02 08:55,-95.2101,43.1682,0.00,0.00,M,M,M,M
SPW,2020-09-02 09:05,-95.2101,43.1682,0.00,0.00,M,M,M,M
SPW,2020-09-02 09:10,-95.2101,43.1682,0.00,0.00,M,M,M,M
SPW,2020-09-02 09:15,-95.2101,43.1682,230.00,2.30,M,M,M,M
SPW,2020-09-02 09:20,-95.2101,43.1682,0.00,0.00,M,M,M,M
SPW,2020-09-02 09:25,-95.2101,43.1682,0.00,0.00,M,M,M,M
SPW,2020-09-02 09:30,-95.2101,43.1682,220.00,2.30,M,M,M,M
SPW,2020-09-02 09:35,-95.2101,43.1682,220.00,2.30,M,M,M,M
SPW,2020-09-02 09:45,-95.2101,43.1682,220.00,4.60,M,M,M,M
SPW,2020-09-02 09:50,-95.2101,43.1682,230.00,5.75,M,M,M,M
SPW,2020-09-02 09:53,-95.2101,43.1682,230.00,5.75,M,M,M,M
SPW,2020-09-02 09:55,-95.2101,43.1682,230.00,5.75,M,M,M,M
SPW,2020-09-02 10:00,-95.2101,43.1682,240.00,5.75,M,M,M,M
SPW,2020-09-02 10:05,-95.2101,43.1682,250.00,4.60,M,M,M,M
SPW,2020-09-02 10:10,-95.2101,43.1682,260.00,2.30,M,M,M,M
SPW,2020-09-02 10:20,-95.2101,43.1682,290.00,4.60,M,M,M,M
SPW,2020-09-02 10:35,-95.2101,43.1682,280.00,5.75,M,M,M,M
SPW,2020-09-02 10:40,-95.2101,43.1682,260.00,5.75,M,M,M,M
SPW,2020-09-02 10:45,-95.2101,43.1682,250.00,5.75,M,M,M,M
SPW,2020-09-02 10:50,-95.2101,43.1682,250.00,4.60,M,M,M,M
SPW,2020-09-02 10:53,-95.2101,43.1682,250.00,5.75,M,M,M,M
SPW,2020-09-02 10:55,-95.2101,43.1682,250.00,5.75,M,M,M,M
SPW,2020-09-02 11:00,-95.2101,43.1682,230.00,5.75,M,M,M,M
SPW,2020-09-02 11:05,-95.2101,43.1682,240.00,5.75,M,M,M,M
SPW,2020-09-02 11:10,-95.2101,43.1682,250.00,5.75,M,M,M,M
SPW,2020-09-02 11:20,-95.2101,43.1682,270.00,4.60,M,M,M,M
SPW,2020-09-02 11:30,-95.2101,43.1682,280.00,2.30,M,M,M,M
SPW,2020-09-02 11:35,-95.2101,43.1682,270.00,2.30,M,M,M,M
SPW,2020-09-02 11:40,-95.2101,43.1682,270.00,4.60,M,M,M,M
SPW,2020-09-02 11:45,-95.2101,43.1682,260.00,4.60,M,M,M,M
SPW,2020-09-02 11:50,-95.2101,43.1682,260.00,4.60,M,M,M,M
SPW,2020-09-02 11:53,-95.2101,43.1682,270.00,4.60,M,M,M,M
SPW,2020-09-02 11:55,-95.2101,43.1682,260.00,4.60,M,M,M,M
SPW,2020-09-02 12:05,-95.2101,43.1682,260.00,4.60,M,M,M,M
SPW,2020-09-02 12:10,-95.2101,43.1682,270.00,4.60,M,M,M,M
SPW,2020-09-02 12:15,-95.2101,43.1682,270.00,4.60,M,M,M,M
SPW,2020-09-02 12:20,-95.2101,43.1682,270.00,4.60,M,M,M,M
SPW,2020-09-02 12:30,-95.2101,43.1682,260.00,5.75,M,M,M,M
SPW,2020-09-02 12:35,-95.2101,43.1682,260.00,4.60,M,M,M,M
SPW,2020-09-02 12:40,-95.2101,43.1682,250.00,5.75,M,M,M,M
SPW,2020-09-02 12:45,-95.2101,43.1682,250.00,5.75,M,M,M,M
SPW,2020-09-02 12:50,-95.2101,43.1682,250.00,5.75,M,M,M,M
SPW,2020-09-02 12:53,-95.2101,43.1682,250.00,5.75,M,M,M,M
SPW,2020-09-02 12:55,-95.2101,43.1682,250.00,5.75,M,M,M,M
SPW,2020-09-02 13:00,-95.2101,43.1682,260.00,2.30,M,M,M,M
SPW,2020-09-02 13:05,-95.2101,43.1682,250.00,4.60,M,M,M,M
SPW,2020-09-02 13:10,-95.2101,43.1682,260.00,4.60,M,M,M,M
SPW,2020-09-02 13:15,-95.2101,43.1682,260.00,4.60,M,M,M,M
SPW,2020-09-02 13:20,-95.2101,43.1682,260.00,5.75,M,M,M,M
SPW,2020-09-02 13:25,-95.2101,43.1682,260.00,5.75,M,M,M,M
SPW,2020-09-02 13:30,-95.2101,43.1682,270.00,5.75,M,M,M,M
SPW,2020-09-02 13:35,-95.2101,43.1682,270.00,5.75,M,M,M,M
SPW,2020-09-02 13:45,-95.2101,43.1682,270.00,5.75,M,M,M,M
SPW,2020-09-02 13:50,-95.2101,43.1682,260.00,5.75,M,M,M,M
SPW,2020-09-02 13:53,-95.2101,43.1682,270.00,5.75,M,M,M,M
SPW,2020-09-02 13:55,-95.2101,43.1682,280.00,5.75,M,M,M,M
SPW,2020-09-02 14:05,-95.2101,43.1682,260.00,4.60,M,M,M,M
SPW,2020-09-02 14:10,-95.2101,43.1682,270.00,5.75,M,M,M,M
SPW,2020-09-02 14:15,-95.2101,43.1682,270.00,5.75,M,M,M,M
SPW,2020-09-02 14:25,-95.2101,43.1682,260.00,4.60,M,M,M,M
SPW,2020-09-02 14:30,-95.2101,43.1682,240.00,4.60,M,M,M,M
SPW,2020-09-02 14:35,-95.2101,43.1682,250.00,4.60,M,M,M,M
SPW,2020-09-02 14:40,-95.2101,43.1682,240.00,4.60,M,M,M,M
SPW,2020-09-02 14:45,-95.2101,43.1682,260.00,5.75,M,M,M,M
SPW,2020-09-02 14:53,-95.2101,43.1682,270.00,5.75,M,M,M,M
SPW,2020-09-02 14:55,-95.2101,43.1682,250.00,5.75,M,M,M,M
SPW,2020-09-02 15:00,-95.2101,43.1682,250.00,5.75,M,M,M,M
SPW,2020-09-02 15:10,-95.2101,43.1682,280.00,5.75,M,M,M,M
SPW,2020-09-02 15:15,-95.2101,43.1682,260.00,5.75,M,M,M,M
SPW,2020-09-02 15:20,-95.2101,43.1682,290.00,5.75,M,M,M,M
SPW,2020-09-02 15:30,-95.2101,43.1682,290.00,9.20,M,M,M,M
SPW,2020-09-02 15:35,-95.2101,43.1682,280.00,10.35,M,M,M,M
SPW,2020-09-02 15:40,-95.2101,43.1682,290.00,9.20,M,M,M,M
SPW,2020-09-02 15:45,-95.2101,43.1682,300.00,10.35,M,M,M,M
SPW,2020-09-02 15:50,-95.2101,43.1682,300.00,11.50,M,M,M,M
SPW,2020-09-02 15:53,-95.2101,43.1682,300.00,9.20,20.70,M,M,M
SPW,2020-09-02 15:55,-95.2101,43.1682,290.00,12.65,M,M,M,M
SPW,2020-09-02 16:05,-95.2101,43.1682,290.00,10.35,M,M,M,M
SPW,2020-09-02 16:10,-95.2101,43.1682,300.00,11.50,18.40,M,M,M
SPW,2020-09-02 16:20,-95.2101,43.1682,290.00,11.50,18.40,M,M,M
SPW,2020-09-02 16:25,-95.2101,43.1682,290.00,10.35,M,M,M,M
SPW,2020-09-02 16:30,-95.2101,43.1682,290.00,10.35,M,M,M,M
SPW,2020-09-02 16:40,-95.2101,43.1682,320.00,10.35,M,M,M,M
SPW,2020-09-02 16:45,-95.2101,43.1682,290.00,12.65,M,M,M,M
SPW,2020-09-02 16:50,-95.2101,43.1682,300.00,8.05,M,M,M,M
SPW,2020-09-02 16:53,-95.2101,43.1682,290.00,10.35,18.40,M,M,M
SPW,2020-09-02 16:55,-95.2101,43.1682,320.00,9.20,M,M,M,M
SPW,2020-09-02 17:05,-95.2101,43.1682,310.00,10.35,16.10,M,M,M
SPW,2020-09-02 17:10,-95.2101,43.1682,280.00,12.65,M,M,M,M
SPW,2020-09-02 17:20,-95.2101,43.1682,310.00,12.65,M,M,M,M
SPW,2020-09-02 17:25,-95.2101,43.1682,300.00,10.35,21.85,M,M,M
SPW,2020-09-02 17:35,-95.2101,43.1682,290.00,12.65,M,M,M,M
SPW,2020-09-02 17:40,-95.2101,43.1682,310.00,5.75,M,M,M,M
SPW,2020-09-02 17:50,-95.2101,43.1682,280.00,11.50,M,M,M,M
SPW,2020-09-02 17:53,-95.2101,43.1682,290.00,10.35,18.40,M,M,M
SPW,2020-09-02 17:55,-95.2101,43.1682,300.00,10.35,M,M,M,M
SPW,2020-09-02 18:00,-95.2101,43.1682,280.00,2.30,M,M,M,M
SPW,2020-09-02 18:10,-95.2101,43.1682,280.00,12.65,M,M,M,M
SPW,2020-09-02 18:15,-95.2101,43.1682,290.00,9.20,M,M,M,M
SPW,2020-09-02 18:20,-95.2101,43.1682,290.00,11.50,M,M,M,M
SPW,2020-09-02 18:25,-95.2101,43.1682,250.00,12.65,M,M,M,M
SPW,2020-09-02 18:30,-95.2101,43.1682,240.00,9.20,M,M,M,M
SPW,2020-09-02 18:35,-95.2101,43.1682,260.00,17.25,M,M,M,M
SPW,2020-09-02 18:40,-95.2101,43.1682,250.00,11.50,M,M,M,M
SPW,2020-09-02 18:50,-95.2101,43.1682,250.00,12.65,M,M,M,M
SPW,2020-09-02 18:53,-95.2101,43.1682,280.00,13.80,19.55,M,M,M
SPW,2020-09-02 18:55,-95.2101,43.1682,290.00,12.65,M,M,M,M
SPW,2020-09-02 19:00,-95.2101,43.1682,240.00,14.95,M,M,M,M
SPW,2020-09-02 19:10,-95.2101,43.1682,250.00,16.10,21.85,M,M,M
SPW,2020-09-02 19:15,-95.2101,43.1682,260.00,12.65,M,M,M,M
SPW,2020-09-02 19:20,-95.2101,43.1682,280.00,10.35,M,M,M,M
SPW,2020-09-02 19:25,-95.2101,43.1682,220.00,12.65,M,M,M,M
SPW,2020-09-02 19:30,-95.2101,43.1682,230.00,12.65,M,M,M,M
SPW,2020-09-02 19:35,-95.2101,43.1682,240.00,18.40,M,M,M,M
SPW,2020-09-02 19:40,-95.2101,43.1682,250.00,9.20,M,M,M,M
SPW,2020-09-02 19:45,-95.2101,43.1682,230.00,12.65,18.40,M,M,M
SPW,2020-09-02 19:50,-95.2101,43.1682,240.00,16.10,21.85,M,M,M
SPW,2020-09-02 19:53,-95.2101,43.1682,260.00,10.35,23.00,M,M,M
SPW,2020-09-02 20:00,-95.2101,43.1682,240.00,10.35,M,M,M,M
SPW,2020-09-02 20:05,-95.2101,43.1682,230.00,10.35,M,M,M,M
SPW,2020-09-02 20:10,-95.2101,43.1682,240.00,10.35,M,M,M,M
SPW,2020-09-02 20:15,-95.2101,43.1682,240.00,12.65,20.70,M,M,M
SPW,2020-09-02 20:20,-95.2101,43.1682,M,14.95,M,M,M,M
SPW,2020-09-02 20:25,-95.2101,43.1682,250.00,14.95,M,M,M,M
SPW,2020-09-02 20:30,-95.2101,43.1682,220.00,12.65,M,M,M,M
SPW,2020-09-02 20:35,-95.2101,43.1682,280.00,12.65,M,M,M,M
SPW,2020-09-02 20:40,-95.2101,43.1682,240.00,12.65,20.70,M,M,M
SPW,2020-09-02 20:45,-95.2101,43.1682,230.00,14.95,20.70,M,M,M
SPW,2020-09-02 20:53,-95.2101,43.1682,220.00,16.10,24.15,M,M,M
SPW,2020-09-02 21:00,-95.2101,43.1682,240.00,12.65,M,M,M,M
SPW,2020-09-02 21:10,-95.2101,43.1682,240.00,12.65,M,M,M,M
SPW,2020-09-02 21:15,-95.2101,43.1682,240.00,12.65,M,M,M,M
SPW,2020-09-02 21:20,-95.2101,43.1682,230.00,10.35,20.70,M,M,M
SPW,2020-09-02 21:25,-95.2101,43.1682,220.00,14.95,M,M,M,M
SPW,2020-09-02 21:35,-95.2101,43.1682,240.00,14.95,21.85,M,M,M
SPW,2020-09-02 21:40,-95.2101,43.1682,240.00,14.95,M,M,M,M
SPW,2020-09-02 21:45,-95.2101,43.1682,210.00,12.65,M,M,M,M
SPW,2020-09-02 21:50,-95.2101,43.1682,230.00,12.65,M,M,M,M
SPW,2020-09-02 21:53,-95.2101,43.1682,250.00,16.10,27.60,M,M,M
SPW,2020-09-02 21:55,-95.2101,43.1682,240.00,18.40,M,M,M,M
SPW,2020-09-02 22:00,-95.2101,43.1682,240.00,14.95,M,M,M,M
SPW,2020-09-02 22:05,-95.2101,43.1682,230.00,14.95,M,M,M,M
SPW,2020-09-02 22:10,-95.2101,43.1682,230.00,14.95,M,M,M,M
SPW,2020-09-02 22:15,-95.2101,43.1682,230.00,12.65,M,M,M,M
SPW,2020-09-02 22:20,-95.2101,43.1682,230.00,12.65,19.55,M,M,M
SPW,2020-09-02 22:25,-95.2101,43.1682,230.00,14.95,M,M,M,M
SPW,2020-09-02 22:30,-95.2101,43.1682,220.00,14.95,24.15,M,M,M
SPW,2020-09-02 22:35,-95.2101,43.1682,220.00,12.65,19.55,M,M,M
SPW,2020-09-02 22:40,-95.2101,43.1682,230.00,12.65,M,M,M,M
SPW,2020-09-02 22:45,-95.2101,43.1682,240.00,16.10,M,M,M,M
SPW,2020-09-02 22:53,-95.2101,43.1682,220.00,16.10,M,M,M,M
SPW,2020-09-02 22:55,-95.2101,43.1682,220.00,16.10,M,M,M,M
SPW,2020-09-02 23:00,-95.2101,43.1682,220.00,14.95,M,M,M,M
SPW,2020-09-02 23:05,-95.2101,43.1682,220.00,12.65,M,M,M,M
SPW,2020-09-02 23:10,-95.2101,43.1682,230.00,12.65,19.55,M,M,M
SPW,2020-09-02 23:15,-95.2101,43.1682,220.00,17.25,M,M,M,M
SPW,2020-09-02 23:20,-95.2101,43.1682,220.00,12.65,M,M,M,M
SPW,2020-09-02 23:25,-95.2101,43.1682,220.00,16.10,M,M,M,M
SPW,2020-09-02 23:35,-95.2101,43.1682,220.00,12.65,M,M,M,M
SPW,2020-09-02 23:40,-95.2101,43.1682,220.00,11.50,17.25,M,M,M
SPW,2020-09-02 23:45,-95.2101,43.1682,220.00,11.50,M,M,M,M
SPW,2020-09-02 23:53,-95.2101,43.1682,220.00,12.65,M,M,M,M
SPW,2020-09-02 23:55,-95.2101,43.1682,210.00,11.50,M,M,M,M
SPW,2020-09-03 00:00,-95.2101,43.1682,210.00,9.20,M,M,M,M
SPW,2020-09-03 00:10,-95.2101,43.1682,210.00,10.35,M,M,M,M
SPW,2020-09-03 00:15,-95.2101,43.1682,200.00,9.20,M,M,M,M
SPW,2020-09-03 00:20,-95.2101,43.1682,200.00,9.20,M,M,M,M
SPW,2020-09-03 00:25,-95.2101,43.1682,200.00,8.05,M,M,M,M
SPW,2020-09-03 00:40,-95.2101,43.1682,190.00,8.05,M,M,M,M
SPW,2020-09-03 00:45,-95.2101,43.1682,190.00,5.75,M,M,M,M
SPW,2020-09-03 00:53,-95.2101,43.1682,190.00,9.20,M,M,M,M
SPW,2020-09-03 00:55,-95.2101,43.1682,190.00,9.20,M,M,M,M
SPW,2020-09-03 01:05,-95.2101,43.1682,190.00,9.20,M,M,M,M
SPW,2020-09-03 01:15,-95.2101,43.1682,190.00,10.35,M,M,M,M
SPW,2020-09-03 01:20,-95.2101,43.1682,190.00,10.35,M,M,M,M
SPW,2020-09-03 01:25,-95.2101,43.1682,190.00,11.50,M,M,M,M
SPW,2020-09-03 01:30,-95.2101,43.1682,190.00,10.35,M,M,M,M
SPW,2020-09-03 01:35,-95.2101,43.1682,190.00,10.35,M,M,M,M
SPW,2020-09-03 01:40,-95.2101,43.1682,190.00,10.35,M,M,M,M
SPW,2020-09-03 01:50,-95.2101,43.1682,190.00,12.65,M,M,M,M
SPW,2020-09-03 01:53,-95.2101,43.1682,190.00,11.50,M,M,M,M
SPW,2020-09-03 01:55,-95.2101,43.1682,190.00,12.65,M,M,M,M
SPW,2020-09-03 02:00,-95.2101,43.1682,190.00,12.65,18.40,M,M,M
SPW,2020-09-03 02:05,-95.2101,43.1682,190.00,12.65,18.40,M,M,M
SPW,2020-09-03 02:10,-95.2101,43.1682,190.00,12.65,M,M,M,M
SPW,2020-09-03 02:15,-95.2101,43.1682,190.00,12.65,20.70,M,M,M
SPW,2020-09-03 02:20,-95.2101,43.1682,190.00,12.65,19.55,M,M,M
SPW,2020-09-03 02:25,-95.2101,43.1682,190.00,12.65,M,M,M,M
SPW,2020-09-03 02:30,-95.2101,43.1682,190.00,12.65,M,M,M,M
SPW,2020-09-03 02:35,-95.2101,43.1682,190.00,12.65,M,M,M,M
SPW,2020-09-03 02:40,-95.2101,43.1682,190.00,12.65,18.40,M,M,M
SPW,2020-09-03 02:45,-95.2101,43.1682,190.00,12.65,M,M,M,M
SPW,2020-09-03 02:50,-95.2101,43.1682,190.00,12.65,M,M,M,M
SPW,2020-09-03 02:53,-95.2101,43.1682,190.00,11.50,M,M,M,M
SPW,2020-09-03 03:00,-95.2101,43.1682,190.00,12.65,M,M,M,M
SPW,2020-09-03 03:05,-95.2101,43.1682,190.00,10.35,M,M,M,M
SPW,2020-09-03 03:10,-95.2101,43.1682,190.00,11.50,M,M,M,M
SPW,2020-09-03 03:15,-95.2101,43.1682,190.00,11.50,M,M,M,M
SPW,2020-09-03 03:20,-95.2101,43.1682,190.00,11.50,M,M,M,M
SPW,2020-09-03 03:25,-95.2101,43.1682,190.00,10.35,M,M,M,M
SPW,2020-09-03 03:30,-95.2101,43.1682,190.00,10.35,M,M,M,M
SPW,2020-09-03 03:40,-95.2101,43.1682,190.00,12.65,18.40,M,M,M
SPW,2020-09-03 03:45,-95.2101,43.1682,190.00,11.50,M,M,M,M
SPW,2020-09-03 03:50,-95.2101,43.1682,190.00,11.50,M,M,M,M
SPW,2020-09-03 03:53,-95.2101,43.1682,190.00,10.35,M,M,M,M
SPW,2020-09-03 03:55,-95.2101,43.1682,190.00,11.50,M,M,M,M
SPW,2020-09-03 04:00,-95.2101,43.1682,190.00,11.50,M,M,M,M
SPW,2020-09-03 04:05,-95.2101,43.1682,190.00,11.50,M,M,M,M
SPW,2020-09-03 04:10,-95.2101,43.1682,190.00,10.35,M,M,M,M
SPW,2020-09-03 04:15,-95.2101,43.1682,190.00,12.65,M,M,M,M
SPW,2020-09-03 04:20,-95.2101,43.1682,190.00,12.65,M,M,M,M
SPW,2020-09-03 04:25,-95.2101,43.1682,190.00,10.35,M,M,M,M
SPW,2020-09-03 04:30,-95.2101,43.1682,190.00,10.35,M,M,M,M
SPW,2020-09-03 04:35,-95.2101,43.1682,190.00,11.50,M,M,M,M
SPW,2020-09-03 04:40,-95.2101,43.1682,190.00,11.50,M,M,M,M
SPW,2020-09-03 04:50,-95.2101,43.1682,190.00,11.50,M,M,M,M
SPW,2020-09-03 04:53,-95.2101,43.1682,190.00,11.50,M,M,M,M
SPW,2020-09-03 04:55,-95.2101,43.1682,190.00,11.50,M,M,M,M
SPW,2020-09-03 05:00,-95.2101,43.1682,190.00,12.65,M,M,M,M
SPW,2020-09-03 05:15,-95.2101,43.1682,190.00,12.65,M,M,M,M
SPW,2020-09-03 05:20,-95.2101,43.1682,190.00,12.65,19.55,M,M,M
SPW,2020-09-03 05:30,-95.2101,43.1682,190.00,12.65,M,M,M,M
SPW,2020-09-03 05:35,-95.2101,43.1682,190.00,12.65,M,M,M,M
SPW,2020-09-03 05:40,-95.2101,43.1682,190.00,12.65,19.55,M,M,M
SPW,2020-09-03 05:53,-95.2101,43.1682,190.00,14.95,23.00,M,M,M
SPW,2020-09-03 05:55,-95.2101,43.1682,190.00,14.95,M,M,M,M
SPW,2020-09-03 06:00,-95.2101,43.1682,190.00,16.10,24.15,M,M,M
SPW,2020-09-03 06:05,-95.2101,43.1682,190.00,16.10,M,M,M,M
SPW,2020-09-03 06:10,-95.2101,43.1682,190.00,14.95,20.70,M,M,M
SPW,2020-09-03 06:15,-95.2101,43.1682,190.00,16.10,M,M,M,M
SPW,2020-09-03 06:20,-95.2101,43.1682,190.00,17.25,25.30,M,M,M
SPW,2020-09-03 06:30,-95.2101,43.1682,190.00,14.95,M,M,M,M
SPW,2020-09-03 06:35,-95.2101,43.1682,190.00,12.65,M,M,M,M
SPW,2020-09-03 06:40,-95.2101,43.1682,200.00,12.65,M,M,M,M
SPW,2020-09-03 06:50,-95.2101,43.1682,200.00,12.65,M,M,M,M
SPW,2020-09-03 06:53,-95.2101,43.1682,200.00,11.50,M,M,M,M
SPW,2020-09-03 06:55,-95.2101,43.1682,200.00,11.50,M,M,M,M
SPW,2020-09-03 07:05,-95.2101,43.1682,200.00,12.65,20.70,M,M,M
SPW,2020-09-03 07:10,-95.2101,43.1682,200.00,16.10,M,M,M,M
SPW,2020-09-03 07:20,-95.2101,43.1682,200.00,17.25,M,M,M,M
SPW,2020-09-03 07:25,-95.2101,43.1682,M,16.10,M,M,M,M
SPW,2020-09-03 07:30,-95.2101,43.1682,200.00,17.25,24.15,M,M,M
SPW,2020-09-03 07:35,-95.2101,43.1682,200.00,16.10,M,M,M,M
SPW,2020-09-03 07:40,-95.2101,43.1682,200.00,14.95,M,M,M,M
SPW,2020-09-03 07:45,-95.2101,43.1682,210.00,12.65,M,M,M,M
SPW,2020-09-03 07:53,-95.2101,43.1682,210.00,14.95,24.15,29.90,210.00,2020-09-03 07:13
SPW,2020-09-03 07:55,-95.2101,43.1682,M,16.10,M,M,M,M
SPW,2020-09-03 08:00,-95.2101,43.1682,230.00,10.35,M,M,M,M
SPW,2020-09-03 08:05,-95.2101,43.1682,230.00,12.65,M,M,M,M
SPW,2020-09-03 08:15,-95.2101,43.1682,M,24.15,29.90,M,M,M
SPW,2020-09-03 08:20,-95.2101,43.1682,M,25.30,31.05,M,M,M
SPW,2020-09-03 08:22,-95.2101,43.1682,300.00,20.70,36.80,36.80,280.00,2020-09-03 08:19
SPW,2020-09-03 08:25,-95.2101,43.1682,M,17.25,M,M,M,M
SPW,2020-09-03 08:30,-95.2101,43.1682,300.00,17.25,M,M,M,M
SPW,2020-09-03 08:35,-95.2101,43.1682,290.00,12.65,19.55,M,M,M
SPW,2020-09-03 08:40,-95.2101,43.1682,280.00,12.65,M,M,M,M
SPW,2020-09-03 08:50,-95.2101,43.1682,270.00,12.65,M,M,M,M
SPW,2020-09-03 08:55,-95.2101,43.1682,250.00,9.20,M,M,M,M
SPW,2020-09-03 09:00,-95.2101,43.1682,230.00,9.20,M,M,M,M
SPW,2020-09-03 09:15,-95.2101,43.1682,230.00,9.20,M,M,M,M
SPW,2020-09-03 09:20,-95.2101,43.1682,250.00,9.20,M,M,M,M
SPW,2020-09-03 09:25,-95.2101,43.1682,260.00,9.20,M,M,M,M
SPW,2020-09-03 09:35,-95.2101,43.1682,260.00,10.35,M,M,M,M
SPW,2020-09-03 09:40,-95.2101,43.1682,270.00,10.35,M,M,M,M
SPW,2020-09-03 09:45,-95.2101,43.1682,280.00,11.50,M,M,M,M
SPW,2020-09-03 09:50,-95.2101,43.1682,270.00,10.35,M,M,M,M
SPW,2020-09-03 09:53,-95.2101,43.1682,270.00,12.65,M,M,M,M
SPW,2020-09-03 09:55,-95.2101,43.1682,270.00,11.50,M,M,M,M
SPW,2020-09-03 10:00,-95.2101,43.1682,280.00,11.50,M,M,M,M
SPW,2020-09-03 10:05,-95.2101,43.1682,290.00,14.95,M,M,M,M
SPW,2020-09-03 10:15,-95.2101,43.1682,310.00,14.95,M,M,M,M
SPW,2020-09-03 10:20,-95.2101,43.1682,310.00,12.65,18.40,M,M,M
SPW,2020-09-03 10:25,-95.2101,43.1682,320.00,11.50,18.40,M,M,M
SPW,2020-09-03 10:35,-95.2101,43.1682,320.00,10.35,M,M,M,M
SPW,2020-09-03 10:40,-95.2101,43.1682,320.00,12.65,18.40,M,M,M
SPW,2020-09-03 10:45,-95.2101,43.1682,330.00,19.55,25.30,M,M,M
SPW,2020-09-03 10:50,-95.2101,43.1682,330.00,21.85,27.60,M,M,M
SPW,2020-09-03 10:53,-95.2101,43.1682,330.00,17.25,31.05,31.05,330.00,2020-09-03 10:46
SPW,2020-09-03 10:55,-95.2101,43.1682,330.00,17.25,M,M,M,M
